# threshold=0.001
# window=5
x0,x1,y,convergence_iter
0.31940388883889725,0.7629593742689353,1.3226770395454077e-79,0
0.5743292145098291,0.879898104984359,1.0330782375230975e-46,0
0.7310236309563586,0.7329998764152272,7.710875114502849e-16,0
0.8403534169072556,0.26473161399676703,3.341771007676023e-124,0
0.6501140597987644,0.6815263520602101,-0.0036060626443634764,0
0.41043713662518566,0.14755429902998185,-2.1592490357331095e-54,0
0.31269115679477755,0.07872277794971883,-2.0890932702320842e-91,0
0.6834181688515067,0.8610574643936101,2.5350011535584046e-40,0
0.08250725182080587,0.403487506426324,3.6067711901420254e-81,0
0.8838898288181171,0.5822539743824439,6.229856468168659e-48,0
0.202514,0.586723,-3.828741202827685e-53,1
0.489595,0.116877,-1.7334156414975705e-68,2
0.020026,0.996624,0.0,3
0.956717,0.004359,5.025e-321,4
0.985825,0.98681,7.544962382682488e-180,5
0.044772,0.931757,-1.9408268030761353e-282,6
0.951495,0.745322,-8.619992148759635e-84,7
0.549305,0.180901,-1.0347496107335308e-52,8
0.15004866469398426,0.4928195845328246,-0.00017138620293322392,9
0.9252483174156658,0.3340499656687692,-0.00013007232543621008,10
0.09944139275934516,0.8108785810079184,-8.452726249367797e-05,11
0.29314773026101326,0.5390945527360087,-9.42964289124761e-05,12
0.8144684825889358,0.4464195164015822,-0.00011457294182320912,13
0.060142342600785215,0.2205042634356471,-4.8663843575314425e-05,14
0.14834320096208886,0.03893801668766561,-3.10439051134863e-05,15
0.028782676313338973,0.2995656779538739,-8.30762614769687e-05,16
0.11203890216805235,0.3677859877561529,-7.80760322758331e-05,17
0.08410680611499743,0.961135485407593,-8.114625355178432e-06,18
0.36426986104807546,0.27616955782089947,-8.953227696800862e-05,19
0.9406792451153405,0.9042432914075651,-8.329362706744665e-06,20
0.24773098950115746,0.051135381442100725,-0.0001035066924786075,21
0.9866301229588469,0.8371196278306522,-4.7437680121371724e-05,22
0.44844552197831977,0.9640174071177023,-5.844301233041784e-05,23
0.8772005408131083,0.7851895431484084,-4.469347649149031e-05,24
0.19747048985993731,0.5621888110645251,3.231640570807169e-05,25
0.8767656367617495,0.24189329411288918,-6.50051345736725e-06,26
0.7712703466859457,0.23879621138153928,-0.00011156405994583668,27
0.9580734801193802,0.5140954425512597,-0.0001538443732917349,28
0.9369578230310628,0.20444837246427305,-1.893021998436137e-05,29
0.7636057941597608,0.4226291970136091,-4.470182126428972e-05,30
0.9799703293588506,0.3809912736683999,-4.77512362683155e-05,31
0.8866042152404667,0.4709602524347335,-0.00015536142187299286,32
0.9966968538529768,0.09236052811137851,8.28175900818078e-06,33
0.9734889691773969,0.9411208125336735,-2.7285759050391166e-05,34
0.12063587110060081,0.00013469300448532007,-2.9155363939965432e-06,35
0.9656320330745594,0.6085272726964666,-0.0007142349278909895,36
0.936829739324758,0.163035336931591,-1.398035113151457e-06,37
0.7896181427945539,0.023352096328185912,-3.4067141160742313e-06,38
