# threshold=0.001
# window=5
x0,x1,x2,y,convergence_iter
0.1715252068810621,0.3439168702758373,0.2487372010692387,-0.11212220046256897,0
0.2421144606124933,0.6440742697791076,0.27243280919945523,-0.08796286022736445,0
0.5349057202251034,0.39850091536763166,0.17338872894567725,-0.111414654295324,0
0.49258141463713434,0.6115931882759961,0.3401763860035727,-0.034835313350078584,0
0.13462166632061112,0.2199172404897456,0.45820621964922703,-0.04800758439218157,0
0.3455232705197697,0.9413598305723256,0.2693634790694064,-0.11062091307282658,0
0.151836632374168,0.43999061896644376,0.990881866558951,-0.3989255131463011,0
0.6455028351793182,0.3971429395797703,0.9197713377032198,-0.11386851478863991,0
0.7469119451655177,0.28419630922573424,0.22629985488752546,-0.13146060864136055,0
0.17047699396968063,0.697032400686134,0.14916943370830027,-0.09418956091057398,0
0.2205493370831766,0.2978252442230862,0.34355534441672586,-0.04694740582651916,0
0.6660136587669346,0.6719851513369297,0.2462952966705313,-0.10596503573558178,0
0.046808949722497384,0.2313602407834674,0.7706175921643,-0.11804825644688696,0
0.6000972824185008,0.7251357252228826,0.06608864149534865,-0.036377828071632486,0
0.9659948489488087,0.8611196897300882,0.5668291312870885,-0.05675837155397648,0
0.511508,0.325146,0.379547,-0.036355304218460616,0
0.624245,0.12209,0.649638,-0.1325982373185318,0
0.103448,0.310345,0.655172,-0.10496959234635765,0
0.961652,0.050285,0.098238,-0.12059359269141365,0
0.997172,0.018252,0.743186,-0.19369732460525266,0
0.103448,0.103448,0.103448,-0.09900479519096553,0
0.021216,0.186651,0.953626,-0.25818607414915357,0
0.619828,0.685527,0.375978,-0.019024187137242517,0
0.6938444280586082,0.7934634261681552,0.4375669188358055,-0.027025146715794673,0
0.5729880553513663,0.7226338722948755,0.496081870084074,-0.041822056089073176,0
0.5456136080940972,0.7964389384884761,0.41041142700756195,-0.019211178510870244,0
0.7489740997294947,0.6401470911823623,0.4098312003641147,-0.022238055902175424,0
0.6226462129490385,0.8544673077676272,0.3545052131358268,-0.023224166696505927,0
0.6833945169303989,0.8090452940559631,0.40155270856349734,-0.01654788170324549,0
0.6109214719796358,0.9253922169046707,0.38816195118224456,-0.014349435325971174,0
0.6042921429621089,1.0,0.46971139045129756,-0.031514574800846594,0
0.6382801261071248,1.0,0.41337321864887155,-0.0175896762006396,0
0.6095355947080816,1.0,0.371591236769602,-0.016322769318563662,0
0.6948436766849617,1.0,0.39240185979325837,-0.013822868398579713,0
0.8789047763291319,1.0,0.385634373124942,-0.012982285195736715,0
1.0,0.9501916613625311,0.40393063352270103,-0.014443423818592607,0
0.9677938450257043,0.9361599178810709,0.3659096979721771,-0.016132393737875395,0
0.9902450980418346,0.9959465735603374,0.39213591911777346,-0.012845651451380738,0
1.0,0.8805949907852766,0.38710194292405786,-0.013239075931256922,0
1.0,1.0,0.3828383627000105,-0.012809051689776571,0
1.0,1.0,0.42651387873059315,-0.020417356433375555,0
1.0,1.0,0.3870098394607444,-0.012619145623787749,0
0.9806715815887189,0.9346115856641837,0.37638140726390024,-0.013578270898210586,0
0.9433434614069665,0.9211548076333906,0.39562078236020964,-0.013542544174134995,0
0.9013186699242451,1.0,0.3979506169878743,-0.013537995127451172,0
1.0,1.0,0.3870094415878538,-0.012612361077173638,0
1.0,1.0,0.38748048535871016,-0.012616867569573836,1
0.9968710650550386,1.0,0.38745318260972156,-0.012626562959461005,2
1.0,0.9882547700966918,0.38738834222684093,-0.01261494744347965,3
1.0,1.0,0.38890543208446515,-0.012644082908894516,4
0.999746041907957,1.0,0.38833628494644834,-0.012633322429202266,5
1.0,1.0,0.3868924672637607,-0.012623182957856714,6
1.0,1.0,0.3873228324688376,-0.012623651208771,7
