# threshold=0.001
# window=5
x0,x1,y,convergence_iter
0.31940388883889725,0.7629593742689353,1.3226770395454077e-79,0
0.5743292145098291,0.879898104984359,1.0330782375230975e-46,0
0.7310236309563586,0.7329998764152272,7.710875114502849e-16,0
0.8403534169072556,0.26473161399676703,3.341771007676023e-124,0
0.6501140597987644,0.6815263520602101,-0.0036060626443634764,0
0.41043713662518566,0.14755429902998185,-2.1592490357331095e-54,0
0.31269115679477755,0.07872277794971883,-2.0890932702320842e-91,0
0.6834181688515067,0.8610574643936101,2.5350011535584046e-40,0
0.08250725182080587,0.403487506426324,3.6067711901420254e-81,0
0.8838898288181171,0.5822539743824439,6.229856468168659e-48,0
0.202514,0.586723,-3.828741202827685e-53,1
0.489595,0.116877,-1.7334156414975705e-68,2
0.020026,0.996624,0.0,3
0.956717,0.004359,5.025e-321,4
0.985825,0.98681,7.544962382682488e-180,5
0.044772,0.931757,-1.9408268030761353e-282,6
0.951495,0.745322,-8.619992148759635e-84,7
0.549305,0.180901,-1.0347496107335308e-52,8
0.15,0.85,2.8556640528793443e-181,9
0.0,0.746233,-7.049021850284313e-198,10
0.736641,0.749167,-5.001337309712591e-20,11
0.7391893886924379,0.6822252015851962,-0.0035541695528320833,12
0.9506297053823667,0.6796814679092441,-0.0034986434763171394,13
0.7346727546136887,0.6820988380656423,-0.003559338239725964,14
0.677501063539663,0.6810237125546242,-0.003597308783605173,15
1.0,0.67252351828389,-0.0034150258979697384,16
0.8019333142352858,0.6780265552942751,-0.003561815631696134,17
0.8832558044075831,0.6801095965301642,-0.003525511697884695,18
0.8421178340602848,0.6804019711984893,-0.0035370300863560985,19
0.5511152122116061,0.6747940468109768,-0.0035350909803058073,20
0.7015363978953242,0.6786927051592702,-0.003602534172524637,21
0.8050785351331291,0.6787393734917192,-0.003561004561126102,22
0.6220884816800994,0.6785012150686249,-0.003612121035802918,23
1.0,0.6753597405486413,-0.0034868831568759463,24
1.0,0.6771544175195856,-0.00351071304229889,25
0.9831885173608836,0.6796355058395134,-0.0035111076893417697,26
0.9901625884574784,0.6782553926413109,-0.0035147835864487538,27
0.6644487227024422,0.6779299156812757,-0.003619169463656096,28
0.9526342384493418,0.6788931866521635,-0.003503938562311646,29
0.8219218045405983,0.6781217684423134,-0.0035530472915072365,30
0.9026791869600412,0.6781441982775359,-0.0035236645836843493,31
0.6999659649356429,0.6763998115866601,-0.003589826973419981,32
0.599457784704222,0.6807385068788725,-0.003586912784777555,33
0.6723350302394456,0.9803656537047174,2.02738642064125e-05,34
0.5535211840472546,0.8755527817210654,1.252399111627625e-05,35
0.5243111180046137,0.6735526177453972,-0.0034917844415318484,36
0.8983031634555807,0.6786088367506444,-0.003526047470838821,37
0.5542334305014829,0.9778276943699556,2.843736374539066e-05,38
0.657369840697311,0.9850526182876702,2.477572880547874e-05,39
0.49794882187335143,0.6779499129715651,-0.0035480719704923756,40
0.40647554626834737,0.9458553290570753,6.652293429019584e-06,41
