# threshold=0.001
# window=5
x0,x1,x2,x3,y,convergence_iter
0.1914470844571281,0.03819337135150802,0.6074178108720669,0.4145841369758819,64.443439863301,0
0.7586529492430261,0.5365177380716337,0.6560003817255494,0.36034155302921755,18.30137959857266,0
0.43834987265310876,0.8043397048222797,0.21024526639869967,0.15129481609432094,0.1129397953712203,0
0.7060508340594309,0.5341919611519633,0.2642433451718953,0.48208754903709394,4.210898128938665,0
0.8364779930351233,0.19360964686178006,0.6638926969585176,0.7856488828898288,258.3705254462536,0
0.6834322498676915,0.11866264178849073,0.8290459096967396,0.5675766059352313,78.43438888779464,0
0.553621479516824,0.6673499787364745,0.3238058191550842,0.8148697537245304,57.57153693261287,0
0.35235626946595233,0.32224153197183136,0.11697936758857319,0.4731125215557709,109.5718755614928,0
0.15378570594381347,0.7293816904129607,0.4225984366784806,0.4430741656488165,8.847991759070865,0
0.46344226738528294,0.630024510146729,0.10790645581865044,0.957643898670113,233.22361017104996,0
0.6774911484129013,0.3585095065455117,0.47959222446529515,0.07288048110014078,24.423088313942344,0
0.5839734124984879,0.1472426461525712,0.34809746209352754,0.4286146510285499,64.42014681963983,0
0.3068887187315784,0.3168781265532129,0.6226344812966896,0.09539905810631732,63.47671578508436,0
0.5111417749497505,0.8179569972191587,0.7287104181315311,0.1123536230961304,79.72912992694343,0
0.4389333758453766,0.7740917616539319,0.37816708638741714,0.933696206815422,355.8068177560159,0
0.22418902330288348,0.8464804904862864,0.8794841797090803,0.8785156842249731,1088.8596181962705,0
0.7252617231526987,0.47987048629522777,0.08894684260658514,0.7597602201100938,28.866751637393822,0
0.35548160950061236,0.639619366711706,0.41761767886414536,0.12260383967133603,45.181570346703786,0
0.11987922582428101,0.8625403059525095,0.6433313263318788,0.8498038287021323,431.6127567592104,0
0.12688467007850324,0.15342962125134962,0.770162187580243,0.19051810509577394,9.972331894593824,0
0.37454,0.950714,0.731994,0.598658,437.2942775168421,0
0.608145,0.136893,0.454197,0.808606,14.795219327528725,0
0.224189,0.84648,0.879484,0.878516,1088.8581918803375,0
0.258008,0.925806,0.879484,0.957644,2047.0685348661082,0
0.274937,0.803879,0.952871,0.996928,2181.0684110226225,0
0.701628,0.298494,0.517804,0.511965,4.027140129324265,0
0.071846,0.99024,0.96578,0.979771,3624.9574088189884,0
0.0,1.0,1.0,1.0,4440.5225,0
0.0,0.80105,1.0,1.0,2627.357018471009,0
0.8127995672575026,0.9472485773838587,0.9860010638228709,0.7533781852589416,3105.6609078564015,0
0.4879051035448988,0.9497204861375602,0.02616152494156143,0.051550406970037876,308.43979384043683,0
0.24749455965371325,0.9476405237842096,0.9973436831444048,0.1266057094916978,3351.8763229040933,0
0.23257833154119267,0.042949215467568136,0.9771596181760485,0.21849138170285598,163.02458847815262,0
0.9131034336233333,0.04109934884746136,0.010391620884867114,0.03319057263820413,170.7068714772813,0
0.9504162038935712,0.7912214804461778,0.9994337619992893,0.7437686399367556,2225.284770805244,0
0.12903193638455768,0.9779626567488316,0.0015176716732345774,0.919811216920167,630.4789239942509,0
0.8166275899758181,0.9918125135615545,0.5378164449285423,0.880971391762304,701.0663988684807,0
0.8266412417316209,0.9903094705967825,0.9811233080165978,0.38580745699693453,3379.517071111148,0
0.8590261180597447,0.7815327880446125,0.965723027377325,0.08341167816137207,1656.006689627598,0
0.17123529320399355,0.06386294844478257,0.1532196583837997,0.8589976595215333,310.3378486710394,0
0.8342240098780351,0.6711551998764309,0.9975909644204651,0.5486922319450089,1458.1875391615636,0
0.5905782047198224,0.9899873894953817,0.4171882483421403,0.23769257795763843,467.43809527089246,0
0.9844406658226434,0.9963128426837676,0.9106273585777398,0.13177658060562492,2186.9437922895186,0
0.11217957283143887,0.6942744105134877,0.9371881632710557,0.10527348740373865,944.7772901483115,0
0.0,1.0,1.0,1.0,4234.959310531328,0
0.0,1.0,1.0,1.0,4237.752347547665,0
0.0,1.0,1.0,1.0,4278.900810194538,0
0.0,1.0,1.0,1.0,4249.657116996372,0
0.0,1.0,1.0,1.0,4250.864611183861,0
0.289749504002161,1.0,1.0,1.0,4029.7993981407217,0
0.0,1.0,1.0,1.0,4241.252508404423,0
0.01160516724414791,1.0,1.0,0.953915583693447,4220.1018824153125,0
0.0,1.0,1.0,1.0,4242.682379394249,0
0.0011585874128125116,1.0,1.0,1.0,4247.798816835917,0
0.0,1.0,1.0,1.0,4244.201378448696,0
0.0,1.0,1.0,1.0,4244.634054843342,0
0.0,1.0,1.0,1.0,4248.875183120302,0
0.0,1.0,1.0,1.0,4249.223164136702,0
0.0,1.0,1.0,1.0,4249.536723658272,0
