# threshold=0.001
# window=5
x0,x1,x2,x3,x4,x5,y,convergence_iter
0.2726238220336933,0.3244953623087271,0.8971088103082926,0.8329511521103058,0.1540626853924547,0.7958636234722036,0.6044326958745716,0
0.5430025769847714,0.9246939036961066,0.3415674591580987,0.6464858491139559,0.7184403268342174,0.343132663729359,0.5627530668655433,0
0.09083224802375334,0.661529381768249,0.0659309106387106,0.2585770079605848,0.9634528513541345,0.6402653979255966,0.007503236678049401,0
0.11886697487294917,0.6150549401610158,0.905816385208328,0.8553003035780179,0.41363142879453507,0.5852356278450974,0.06142430250355775,0
0.6302176411815951,0.8380968963061266,0.6800130516496496,0.7318950900926644,0.5267367145175407,0.3484292133580069,0.27304680126759867,0
0.7649191728046694,0.25588291701198074,0.6090842238764527,0.21807904189508076,0.3229427691734139,0.09579365511638072,0.08374657232015563,0
0.057895541971385245,0.49167221863901367,0.24742222374867484,0.21811843639837636,0.42042832954601583,0.7309698428701273,1.3649683044991994,0
0.19525188113467162,0.07922665059137424,0.5545804616685562,0.17056681968240583,0.014944176429292355,0.10703171010323376,0.09264495494793601,0
0.6423029815827472,0.8368745468225558,0.021792691485860827,0.10148800953865356,0.6830708282995157,0.6924164003473481,0.017869598722495817,0
0.7899425542216801,0.19554500526335772,0.5756233261057669,0.07365918727355969,0.2590491743381623,0.05109986421364299,0.03356493603703717,0
0.528497327736147,0.45742435534127646,0.3600956902472011,0.36204550639420896,0.8168909784453008,0.6374763663139539,0.07351630421016164,0
0.7226152153368091,0.011812836708676278,0.06364591290841193,0.16517310603711322,0.07924414600207474,0.3599516573745739,0.20630969795359433,0
0.075664921203212,0.33450211886956494,0.13273273734822777,0.6083123613447988,0.9183859177326257,0.8223307855119826,0.008825633999510857,0
0.9424508393797228,0.3774396214241422,0.4861223262441836,0.22879108306138052,0.08263174710408516,0.7119575508609557,0.26840031693744637,0
0.14864702139126218,0.03394336343938997,0.7288056495692345,0.3160664556651587,0.021769382750669197,0.516917757345384,0.6115255284647864,0
0.8171123887819559,0.548168230898132,0.10334757767053271,0.12436954581241633,0.7282348211044535,0.4496736121668913,0.01479818260270181,0
0.41762629271823204,0.06409998138921869,0.2456687739007659,0.5590407960737909,0.19153138403844328,0.2546409230877973,0.2748925084715891,0
0.7262856636678173,0.46489580525881,0.9245705141349381,0.807245395137576,0.6354383951825947,0.14341787438449227,0.06676324688193327,0
0.3198104328384902,0.52009758758482,0.2906777543222766,0.8767066778579525,0.4950346891082852,0.6190824996433428,0.0421183545380621,0
0.8798712775855185,0.3979619901837962,0.0036345648296357558,0.9569906396679158,0.264513732508431,0.11486924139305399,0.0027014650245082332,0
0.541240780459459,0.6314031426898206,0.03190204632766469,0.4499815599100049,0.7986528164952386,0.6337042906107708,0.018209073006581165,0
0.22634792132156234,0.1150258139009348,0.8247496553939904,0.9453837248568,0.905311527631774,0.9510139152470551,0.007016027558514625,0
0.6868525698557914,0.041017207781653076,0.007573010669658098,0.2850089958322135,0.6915684836560828,0.6555428970136261,0.10050661080108167,0
0.1759775366488313,0.6244164970552419,0.295541983522259,0.4695527590211096,0.09776977047772617,0.7281410813045498,0.4753955163956208,0
0.8816467367680777,0.20445018835916196,0.41447435851921566,0.4203846784242615,0.26491501481740265,0.7306601868760868,0.6751416308956351,0
0.06661051056630118,0.5280450659529847,0.8160951953117404,0.9610171372277223,0.08650933371690395,0.7777882160330215,0.5164572186199785,0
0.9324663796298105,0.4888118879321913,0.25860774176353407,0.9562434362289866,0.19042781042449652,0.5198517579933358,0.003777479616578685,0
0.8468669651542917,0.14242917164851432,0.060668589780987436,0.7562921279692766,0.5523982951979418,0.08130608715208898,0.003134333310934767,0
0.8062820836261164,0.3241223746901364,0.7260760130795909,0.14871213154104346,0.7193764014954694,0.3628839783884743,0.021342522787312367,0
0.4768231286900887,0.3409419502762441,0.014335232417323152,0.8801395630913645,0.9986546964586872,0.0796640185732378,0.0954111589101041,0
0.005884,0.491672,0.32268,0.296307,0.420428,0.957164,0.7291855970377997,0
0.005102,0.628278,0.597548,0.521903,0.408464,0.804825,0.5945191568164223,0
0.012457,0.520326,0.58038,0.11014,0.350434,0.713905,1.4120783112945372,0
0.051113,0.985239,0.265632,0.008732,0.974812,0.652092,0.028245647598950836,0
0.025094,0.105987,0.131162,0.177208,0.382072,0.610314,1.9022132890475707,0
0.715287,0.505523,0.435563,0.028153,0.06813,0.915579,0.18286116360367788,0
0.662104,0.603671,0.744697,0.956912,0.781182,0.974278,0.017490062831483952,0
0.0,0.0,0.0,0.034484,0.368996,0.616724,0.9217240788658395,0
0.0,0.0,0.0,0.172965,0.384806,0.748705,1.4218770425214402,0
0.0,0.0,0.254788,0.18643,0.35439,0.590891,2.0231802081182626,0
