# threshold=0.001
# window=5
x0,x1,y,convergence_iter
0.31940388883889725,0.7629593742689353,1.3226770395454077e-79,0
0.5743292145098291,0.879898104984359,1.0330782375230975e-46,0
0.7310236309563586,0.7329998764152272,7.710875114502849e-16,0
0.8403534169072556,0.26473161399676703,3.341771007676023e-124,0
0.6501140597987644,0.6815263520602101,-0.0036060626443634764,0
0.41043713662518566,0.14755429902998185,-2.1592490357331095e-54,0
0.31269115679477755,0.07872277794971883,-2.0890932702320842e-91,0
0.6834181688515067,0.8610574643936101,2.5350011535584046e-40,0
0.08250725182080587,0.403487506426324,3.6067711901420254e-81,0
0.8838898288181171,0.5822539743824439,6.229856468168659e-48,0
0.202514,0.586723,-3.828741202827685e-53,1
0.489595,0.116877,-1.7334156414975705e-68,2
0.020026,0.996624,0.0,3
0.956717,0.004359,5.025e-321,4
0.985825,0.98681,7.544962382682488e-180,5
0.044772,0.931757,-1.9408268030761353e-282,6
0.951495,0.745322,-8.619992148759635e-84,7
0.549305,0.180901,-1.0347496107335308e-52,8
0.15,0.85,2.8556640528793443e-181,9
0.0,0.9543160679714311,-0.00018325314449644357,10
0.6501157813883349,0.9358360248035336,-0.00018946578944295745,11
0.7016898176098487,0.4588550829715493,-0.00018946578944295745,12
0.6335522155228419,0.21728579386918478,-0.00018328346451258702,13
0.5836025338749538,0.09579760430547712,-0.00017882964344978228,14
0.4068146534751869,0.059503836137520257,-0.00017357775018368273,15
0.46527565294819,0.22622959940795545,-0.00017702044355309877,16
0.32818523503611996,0.16232372663626238,-0.000169160501433102,17
0.6445649840270881,0.0,-0.00018706970998216005,18
0.6288149589563146,0.34307328514225366,-0.00018705039427161733,19
0.6172803550989031,0.4609536577079856,-0.00018715997057410728,20
0.3228574005150986,0.0,-0.00017516081259209232,21
0.7281357258886865,0.6814028937063218,-0.00018666322768700946,22
0.6031024559286837,0.6462973467046604,-0.0001866632276870095,23
0.5922671616823638,0.7427116578952476,-0.0001866632276870095,24
0.851889301124928,0.8117965770025131,-0.00018666322768700946,25
0.6463954135501329,0.7290714444388898,-0.00018666322768700946,26
0.6505192061513803,0.5732712188039368,-0.00018666322768700944,27
0.6610041804279766,0.6314364297950122,-0.00018666322768700944,28
0.6667140803217938,0.7338131409343664,-0.00018666322768700944,29
0.6499151697847505,0.6139721422667026,-0.0001866632276870094,30
0.649666096692563,0.4934125732664909,-0.00018666322768700946,31
0.8927622493099603,0.6818221691751064,-0.00018666322768700944,32
0.5618608063414008,0.6807802770388421,-0.00018666322768700944,33
0.5539642628613705,0.6813545469624787,-0.00018666322768700946,34
0.8181632359415301,0.6815435216543381,-0.00018666322768700946,35
0.6512561442602713,0.716258359349185,-0.0001866632276870095,36
0.6508845372444807,0.5535324332938073,-0.0001866632276870095,37
0.6229600958137558,0.6811794519383474,-0.0001866632276870095,38
0.5757768893044131,0.6806938741278962,-0.00018666322768700944,39
