# threshold=0.001
# window=5
x0,x1,x2,y,convergence_iter
0.1715252068810621,0.3439168702758373,0.2487372010692387,-0.11212220046256897,0
0.2421144606124933,0.6440742697791076,0.27243280919945523,-0.08796286022736445,0
0.5349057202251034,0.39850091536763166,0.17338872894567725,-0.111414654295324,0
0.49258141463713434,0.6115931882759961,0.3401763860035727,-0.034835313350078584,0
0.13462166632061112,0.2199172404897456,0.45820621964922703,-0.04800758439218157,0
0.3455232705197697,0.9413598305723256,0.2693634790694064,-0.11062091307282658,0
0.151836632374168,0.43999061896644376,0.990881866558951,-0.3989255131463011,0
0.6455028351793182,0.3971429395797703,0.9197713377032198,-0.11386851478863991,0
0.7469119451655177,0.28419630922573424,0.22629985488752546,-0.13146060864136055,0
0.17047699396968063,0.697032400686134,0.14916943370830027,-0.09418956091057398,0
0.2205493370831766,0.2978252442230862,0.34355534441672586,-0.04694740582651916,0
0.6660136587669346,0.6719851513369297,0.2462952966705313,-0.10596503573558178,0
0.046808949722497384,0.2313602407834674,0.7706175921643,-0.11804825644688696,0
0.6000972824185008,0.7251357252228826,0.06608864149534865,-0.036377828071632486,0
0.9659948489488087,0.8611196897300882,0.5668291312870885,-0.05675837155397648,0
0.511508,0.325146,0.379547,-0.036355304218460616,0
0.624245,0.12209,0.649638,-0.1325982373185318,0
0.103448,0.310345,0.655172,-0.10496959234635765,0
0.961652,0.050285,0.098238,-0.12059359269141365,0
0.997172,0.018252,0.743186,-0.19369732460525266,0
0.103448,0.103448,0.103448,-0.09900479519096553,0
0.021216,0.186651,0.953626,-0.25818607414915357,0
0.619828,0.685527,0.375978,-0.019024187137242517,0
0.41036,0.735796,0.39901,-0.017420547095341146,0
0.4219726848580502,0.7504496236649341,0.3632924290986816,-0.0902367444591603,0
0.3719064033796184,0.8538130566246036,0.43489009363878006,-0.0902367444591603,0
0.48877007786195614,0.7638384937724363,0.42627239915041143,-0.0902367444591603,0
0.3521028560040139,0.8492737603574234,0.4164094519178146,-0.0902367444591603,0
0.39470462064921985,0.7045365063898517,0.37632746575863596,-0.0902367444591603,0
0.38020921094263965,0.694775642854448,0.38168144926610575,-0.0902367444591603,1
0.34523799600352945,0.7475411624619839,0.4347971916304352,-0.0902367444591603,2
0.4774646608342864,0.7253182384439748,0.4066449190467793,-0.0902367444591603,3
0.5833867985448769,0.8605074628224818,0.43076552163350806,-0.0692695416428224,4
0.46758390337164135,0.5947012043418409,0.4602475279123703,-0.06421874824605611,5
0.5315870388563723,0.6546040821252298,0.36857068640374224,-0.061821137409202365,6
0.572782990636437,0.6508113768719551,0.34883681912437936,-0.060811037047083794,7
0.5265765607330612,0.6972376400423947,0.43044713183863037,-0.06368475745085833,8
0.48293263953333776,0.6126415587064871,0.38189074732092326,-0.06275126728331082,9
0.5654825434821455,0.7267681693598564,0.3742062527247611,-0.06252641482498622,10
0.5857717334005145,0.7916640527391823,0.36866092654247723,-0.0643793705713771,11
0.43410287142026943,0.5545149095060453,0.41518090917931394,-0.06380983848082811,12
0.5260863093418807,0.6266427553750483,0.46268163145756536,-0.06239579470190049,13
0.5053611924019723,0.6581310617658347,0.4034830466029383,-0.06301446443251191,14
0.6614622907365897,0.7480409424027867,0.43430986520932957,-0.06065673766568236,15
0.5076451268214714,0.5658879836149471,0.42089724498441344,-0.06151898231107911,16
0.561438116489797,0.6562202953575488,0.4284502102049228,-0.061035898995114746,17
0.532869313276196,0.6205203521494485,0.3859305495515864,-0.061146142918776736,18
0.5430599108190767,0.6995485632352427,0.362175238636931,-0.06260027543440816,19
0.534761610021923,0.6841976997503822,0.3592447011720258,-0.06251539653490235,20
0.5421194990050868,0.7044764647403224,0.38096470352897777,-0.0627552173389252,21
0.5314946794993717,0.6668693046919418,0.44842016789958655,-0.06264344387438148,22
0.541968863961169,0.6938338369838544,0.40175962324133685,-0.062445035519918646,23
0.5491746238469031,0.6787125652862047,0.3992118685034567,-0.06167768239552873,24
0.5555140552114238,0.7244416724327727,0.4279288424183126,-0.06313137455831064,25
