# threshold=0.001
# window=5
x0,x1,x2,x3,y,convergence_iter
0.1914470844571281,0.03819337135150802,0.6074178108720669,0.4145841369758819,64.443439863301,0
0.7586529492430261,0.5365177380716337,0.6560003817255494,0.36034155302921755,18.30137959857266,0
0.43834987265310876,0.8043397048222797,0.21024526639869967,0.15129481609432094,0.1129397953712203,0
0.7060508340594309,0.5341919611519633,0.2642433451718953,0.48208754903709394,4.210898128938665,0
0.8364779930351233,0.19360964686178006,0.6638926969585176,0.7856488828898288,258.3705254462536,0
0.6834322498676915,0.11866264178849073,0.8290459096967396,0.5675766059352313,78.43438888779464,0
0.553621479516824,0.6673499787364745,0.3238058191550842,0.8148697537245304,57.57153693261287,0
0.35235626946595233,0.32224153197183136,0.11697936758857319,0.4731125215557709,109.5718755614928,0
0.15378570594381347,0.7293816904129607,0.4225984366784806,0.4430741656488165,8.847991759070865,0
0.46344226738528294,0.630024510146729,0.10790645581865044,0.957643898670113,233.22361017104996,0
0.6774911484129013,0.3585095065455117,0.47959222446529515,0.07288048110014078,24.423088313942344,0
0.5839734124984879,0.1472426461525712,0.34809746209352754,0.4286146510285499,64.42014681963983,0
0.3068887187315784,0.3168781265532129,0.6226344812966896,0.09539905810631732,63.47671578508436,0
0.5111417749497505,0.8179569972191587,0.7287104181315311,0.1123536230961304,79.72912992694343,0
0.4389333758453766,0.7740917616539319,0.37816708638741714,0.933696206815422,355.8068177560159,0
0.22418902330288348,0.8464804904862864,0.8794841797090803,0.8785156842249731,1088.8596181962705,0
0.7252617231526987,0.47987048629522777,0.08894684260658514,0.7597602201100938,28.866751637393822,0
0.35548160950061236,0.639619366711706,0.41761767886414536,0.12260383967133603,45.181570346703786,0
0.11987922582428101,0.8625403059525095,0.6433313263318788,0.8498038287021323,431.6127567592104,0
0.12688467007850324,0.15342962125134962,0.770162187580243,0.19051810509577394,9.972331894593824,0
0.37454,0.950714,0.731994,0.598658,437.2942775168421,0
0.608145,0.136893,0.454197,0.808606,14.795219327528725,0
0.224189,0.84648,0.879484,0.878516,1088.8581918803375,0
0.258008,0.925806,0.879484,0.957644,2047.0685348661082,0
0.274937,0.803879,0.952871,0.996928,2181.0684110226225,0
0.701628,0.298494,0.517804,0.511965,4.027140129324265,0
0.071846,0.99024,0.96578,0.979771,3624.9574088189884,0
0.0,1.0,1.0,1.0,4440.5225,0
0.0,0.80105,1.0,1.0,2627.357018471009,0
0.150895,1.0,1.0,1.0,4443.20413697066,0
1.0,1.0,1.0,1.0,8662.4825,0
0.9390676985128962,0.7987832357736654,0.9979341105333375,0.35071181545171015,5773.380629475298,0
0.7020344877656444,0.959957920856039,0.9252799237746058,0.46127118148781243,4625.949970425364,0
0.9978863124738557,0.5222519305161486,0.9186594401414708,0.9949870763183771,3446.4093499779674,0
0.8749762537222523,0.9991814167399631,0.8489875660768045,0.043435791473389385,3976.694458029665,0
0.9428517297077113,0.959957237712677,0.8035320774070851,0.8926460714325748,4330.247052083737,0
0.9892880749085654,0.02635843142798444,0.014049062245262034,0.7376503144600056,817.8712850257422,0
0.12903193638455768,0.9779626567488316,0.0015176716732345774,0.919811216920167,1118.4425477665254,0
0.10780443070432744,0.003664927828759157,0.05199692783360055,0.23460171735351265,802.5957474558056,0
0.9944369680727282,0.7717957813923082,0.9985196749642207,0.03799722844680087,5554.860333201932,0
0.6104419719579349,0.9391503902758902,0.9928496010113279,0.17135713969487243,5002.384642379001,0
0.826771603153906,0.9784204709958128,0.0159321449109191,0.24168517795777,832.9446098180787,0
0.07540209577481183,0.970589853086647,0.9999964686224803,0.2969094923090093,3486.04690759197,0
0.6197568771078789,0.7572310366641098,0.9928918729900669,0.7181155290173283,4037.513438885148,0
0.12559249723511912,0.9990025678056463,0.9934701541014471,0.014197237841851118,3623.4515479422835,0
0.9896463028895452,0.36940582302311153,0.9995879253120912,0.04504787155415235,3129.293042803957,0
1.0,1.0,1.0,1.0,8653.36984688566,0
1.0,1.0,1.0,0.8612986139678599,8312.407485408388,0
1.0,1.0,1.0,0.9751788359224678,8592.419850242119,0
0.9942681085905096,1.0,1.0,1.0,8626.208947766647,0
0.9521619675410982,1.0,1.0,1.0,8401.494633317385,0
1.0,0.9613821223166961,1.0,0.9941492727794149,8302.408999332381,0
1.0,1.0,1.0,0.9850845877937797,8616.239276448028,0
1.0,1.0,1.0,0.953915583693447,8535.2479271698,0
1.0,1.0,1.0,1.0,8655.322064450316,0
1.0,1.0,1.0,1.0,8655.254626150367,0
1.0,1.0,1.0,1.0,8655.208722493002,0
1.0,1.0,1.0,0.9964393466119954,8645.854783631232,0
1.0,1.0,1.0,1.0,8655.134076062423,0
1.0,1.0,1.0,1.0,8655.112948224283,0
1.0,0.992279060145425,1.0,1.0,8588.219395877473,0
