# threshold=0.001
# window=5
x0,x1,y,convergence_iter
0.31940388883889725,0.7629593742689353,1.3226770395454077e-79,0
0.5743292145098291,0.879898104984359,1.0330782375230975e-46,0
0.7310236309563586,0.7329998764152272,7.710875114502849e-16,0
0.8403534169072556,0.26473161399676703,3.341771007676023e-124,0
0.6501140597987644,0.6815263520602101,-0.0036060626443634764,0
0.41043713662518566,0.14755429902998185,-2.1592490357331095e-54,0
0.31269115679477755,0.07872277794971883,-2.0890932702320842e-91,0
0.6834181688515067,0.8610574643936101,2.5350011535584046e-40,0
0.08250725182080587,0.403487506426324,3.6067711901420254e-81,0
0.8838898288181171,0.5822539743824439,6.229856468168659e-48,0
0.202514,0.586723,-3.828741202827685e-53,1
0.489595,0.116877,-1.7334156414975705e-68,2
0.020026,0.996624,0.0,3
0.956717,0.004359,5.025e-321,4
0.985825,0.98681,7.544962382682488e-180,5
0.044772,0.931757,-1.9408268030761353e-282,6
0.951495,0.745322,-8.619992148759635e-84,7
0.549305,0.180901,-1.0347496107335308e-52,8
0.15,0.85,2.8556640528793443e-181,9
0.7780214754196028,0.10284204129507446,-0.00018873947729619803,10
0.915935150197427,0.1651895118380615,-0.00018265159880538482,11
0.8089416932607738,0.09006071281461447,-0.00018457779809975762,12
0.7082648218243441,0.0,-0.0001612614295496262,13
0.7531239933013018,0.1944692220454534,-0.00016965193825834316,14
0.5949335344451352,0.08619231405626253,-0.00017145185152229927,15
0.5162455881781669,0.1445074706884224,-0.00017357129901431458,16
0.8610997090082937,0.0,-0.00014746676289117245,17
0.9340184600995587,0.13614296846718046,-0.00015414650059658176,18
0.6136661793562748,0.0659875752497294,-0.00022899263645423127,19
1.0,0.0,-0.00013026581506233646,20
0.899421255403393,0.05726342772700247,-0.00013760137902826515,21
0.36755084499786894,0.0,-0.00017988835239360094,22
0.5364673825784607,0.0,-0.00011839388856108761,23
0.8271271072111303,0.07576720278439922,-0.00011995790357213789,24
0.9718145202310814,0.0,-8.56164589343247e-05,25
0.42399203826993404,0.0,-0.00011772980828420368,26
0.7935300123784657,0.22580834524440174,-0.0001804672818136941,27
0.692763134504874,0.016505237128467506,-7.567632691420436e-05,28
0.8724966385600494,0.017757927839004484,-0.00010032741197043497,29
0.7200039700083586,0.2380091322534765,-9.99012418464696e-05,30
0.45787881864103697,0.0,-0.00016316039897745798,31
0.46883629143035194,0.20960342724564557,-0.0001473146145196524,32
0.5064972684022438,0.15130048972167942,-0.00013916003573779035,33
0.5657920661934149,0.0613950862124594,-4.373438719142852e-05,34
0.7644042709016516,0.0,-0.00017696076598459272,35
0.7407703961444719,0.22786336977019797,-8.894374381634325e-05,36
0.44455247450869473,0.4270377785286519,-0.00016129685079947087,37
0.8498759540636082,0.0,-8.309409340730099e-05,38
0.943290367795818,0.0,-8.388186753755554e-05,39
