# threshold=0.001
# window=5
x0,x1,y,convergence_iter
0.6657995800131589,0.12396912767534907,0.5389961189269181,0
0.8777909889953304,0.7786275008473289,0.42058623962798264,0
0.14269907423594608,0.34900513057320015,-0.06562362443733738,0
0.8452754286767249,0.7111202665952655,0.293992912410866,0
0.45464714105124415,0.2904551797740609,0.2149645101004509,0
0.5777128444074784,0.7719731841154063,0.023105549798190586,0
0.4381660616117107,0.6850182567997548,0.24461934400448035,0
0.34174959302885033,0.028697719822277867,0.0387490151561584,0
0.33864815688701766,0.21386724563864368,-0.013857618149729824,0
0.7026365569244406,0.9265641975455574,0.6112052157614438,0
0.566581,0.045364,-0.005287521042158178,0
0.723782,0.206887,0.45667613913307886,0
0.702637,0.926564,0.6840853188300118,0
0.010819,0.996021,0.012714282619145624,0
0.999067,0.028224,-0.04623472328704182,0
0.702637,0.926564,0.5936452130944241,0
0.702637,0.926564,0.5894218445036916,0
0.691693,0.080155,0.733438520174536,0
0.892058,0.938487,0.07869520964336339,0
0.709026,0.537239,0.6966218122295218,0
0.7798453951511436,0.10698063882695841,0.37066773984349366,0
0.6245289822721494,0.08878800443215529,0.33016169732624195,0
0.23828815686343718,0.9799887297770029,0.02287259131275654,0
0.07346209614551935,0.05171700604260421,-0.009551513646687548,0
0.7788106279392389,0.8891962785559119,0.3784988145264984,0
0.501349093250874,0.9529613468350954,0.11858505363941424,0
0.8319660976751304,0.10202895561735026,0.3251817334651308,0
0.6284340611602469,0.9276496509999498,0.34526807265060044,0
0.40218463301811413,0.9344459553409573,0.1705863672288562,0
0.8761775337965485,0.042378633404763444,0.2648115712217013,0
0.7425725745213003,0.9373577213814587,0.44948512121277434,0
0.9047492570800122,0.013405533036266126,0.17446635610512776,0
0.46863808398314,0.010067175595399824,0.19667251691465454,0
0.41858939041331866,0.040922775331021066,0.1990583498740519,0
0.8095918115329545,0.8366913051740701,0.3386327024312071,0
0.39346343169362785,0.9469751478396333,0.14782816792732376,0
0.48246642206265666,0.9999323874905779,0.16640841186304273,0
0.6047442406655903,0.9535836081003842,0.19074447183615795,0
0.9270384092682004,0.977540892008219,0.08245962128462417,0
0.6575499257316049,0.9556606396985963,0.5106305935308493,0
0.5001283872595278,0.08515163733142517,0.11375834881278774,0
0.9177661665673061,0.08108506275733829,0.12283130622449742,0
0.39104557410034524,0.07202405702683878,0.13929620430319423,0
0.7726351890604335,0.006934950437970766,0.38158839167512953,0
0.6104690424584797,0.02657556191645316,0.2198206128963878,0
0.375851683935714,0.8837685328828715,0.0998702023748172,0
0.809814312928168,0.9820701353332207,0.33410007805612224,0
0.5058989983613221,0.0020785751769747396,0.09355547249027393,0
0.4416904490232122,0.9992620880136949,0.22663410097262626,0
0.8327950366232625,0.024816865693871315,0.32988669363636225,0
