# threshold=0.001
# window=5
x0,x1,y,convergence_iter
0.6657995800131589,0.12396912767534907,0.5389961189269181,0
0.8777909889953304,0.7786275008473289,0.42058623962798264,0
0.14269907423594608,0.34900513057320015,-0.06562362443733738,0
0.8452754286767249,0.7111202665952655,0.293992912410866,0
0.45464714105124415,0.2904551797740609,0.2149645101004509,0
0.5777128444074784,0.7719731841154063,0.023105549798190586,0
0.4381660616117107,0.6850182567997548,0.24461934400448035,0
0.34174959302885033,0.028697719822277867,0.0387490151561584,0
0.33864815688701766,0.21386724563864368,-0.013857618149729824,0
0.7026365569244406,0.9265641975455574,0.6112052157614438,0
0.566581,0.045364,-0.005287521042158178,0
0.723782,0.206887,0.45667613913307886,0
0.702637,0.926564,0.6840853188300118,0
0.010819,0.996021,0.012714282619145624,0
0.999067,0.028224,-0.04623472328704182,0
0.702637,0.926564,0.5936452130944241,0
0.702637,0.926564,0.5894218445036916,0
0.691693,0.080155,0.733438520174536,0
0.892058,0.938487,0.07869520964336339,0
0.25046181860558414,0.5898708475605439,0.28431770272483686,0
0.777524024359241,0.6378480313810674,0.28889200758898287,0
0.0748354708845771,0.0054988706377400165,0.28116211897818655,0
0.2010011655449997,0.318717284670718,0.2791528288742604,0
0.5072279789320333,0.5281003734319573,0.2790974848188903,0
0.6262644746041023,0.6913871435788409,0.2879481425777078,0
0.3925321205826344,0.18613463138759345,0.2820978473611313,0
0.9463345176212344,0.14595607945857225,0.263384639136503,0
0.2869152375710431,0.3038853464118638,0.2731104748190658,0
0.8105872979468932,0.9920701546712379,0.26526170390343734,0
0.1046726920688058,0.872144349217573,0.23131020403224567,0
0.04490090742298558,0.450120228907792,0.22115304709213424,0
0.750222675414789,0.7636408585191572,0.32917718197702056,0
0.22335086209029453,0.0362645438147331,0.28634370846639073,0
0.6594098949731896,0.8888711892664737,0.4884606428078052,0
0.48326296154125303,0.9946212281510133,0.2558303348170374,0
0.8635232336831256,0.10140020095872704,0.38363358896330074,0
0.6436995908246703,0.14875642210299178,0.37119757428029454,0
0.4144666217761396,0.3559790606230626,0.28832092495005385,0
0.5277028569990533,0.7802458326481324,0.21007329437454164,0
0.2666861452864262,0.7291168965126197,0.2947672632355615,0
0.9617771274907719,0.9865042028185304,0.22528100207253246,0
0.7631196036279005,0.0100281810623436,0.3031978157823746,0
0.07378297888957486,0.9640705492159231,0.2897950421128689,0
0.8428792453025936,0.16001683734066807,0.29778775323066103,0
0.7903896611549348,0.1948955292139113,0.28693469892892487,0
0.2236763434000747,0.984244825719584,0.28821787169088253,0
0.6222521870838517,0.12100153355223142,0.2705823177043873,0
0.6746817900592064,0.9851635816626613,0.6196787024268728,0
0.7334503182036134,0.02259644333329569,0.3917053053059342,0
