# threshold=0.001
# window=5
x0,x1,y,convergence_iter
0.31940388883889725,0.7629593742689353,1.3226770395454077e-79,0
0.5743292145098291,0.879898104984359,1.0330782375230975e-46,0
0.7310236309563586,0.7329998764152272,7.710875114502849e-16,0
0.8403534169072556,0.26473161399676703,3.341771007676023e-124,0
0.6501140597987644,0.6815263520602101,-0.0036060626443634764,0
0.41043713662518566,0.14755429902998185,-2.1592490357331095e-54,0
0.31269115679477755,0.07872277794971883,-2.0890932702320842e-91,0
0.6834181688515067,0.8610574643936101,2.5350011535584046e-40,0
0.08250725182080587,0.403487506426324,3.6067711901420254e-81,0
0.8838898288181171,0.5822539743824439,6.229856468168659e-48,0
0.202514,0.586723,-3.828741202827685e-53,1
0.489595,0.116877,-1.7334156414975705e-68,2
0.020026,0.996624,0.0,3
0.956717,0.004359,5.025e-321,4
0.985825,0.98681,7.544962382682488e-180,5
0.044772,0.931757,-1.9408268030761353e-282,6
0.951495,0.745322,-8.619992148759635e-84,7
0.549305,0.180901,-1.0347496107335308e-52,8
0.15,0.85,2.8556640528793443e-181,9
0.0,0.746233,-7.049021850284313e-198,10
0.736641,0.749167,-5.001337309712591e-20,11
0.343316,0.742014,-4.6220574050988755e-67,12
0.11119748230615134,0.49262510429085915,-0.00014241089439329222,13
0.4511250912549162,0.33439869682408363,-0.00011169879322932444,14
0.8610933931763033,0.5362207434046847,-0.00011515997993237967,15
0.34352146377057213,0.45069134871961347,-0.00011549217784541127,16
0.3299575316527732,0.804965914681824,-5.3337026656998204e-05,17
0.5504310466601986,0.22339585245765226,-4.787693277313041e-05,18
0.25632611593793564,0.7650443389797114,-6.283511668802836e-05,19
0.7926293877950339,0.8550787840189342,-4.280122604364245e-05,20
0.6102862797935971,0.8511054835022563,-0.0010732993009908455,21
0.3785880797172497,0.6878107550414622,-5.8782709093683545e-05,22
